time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,3.552624760897951,1.7866181238911794,16.24757113711081,0.2148895654916565,5.8824985497772815,0.0,4.733660907231651,2.4159792966972735,3.6595531171567637,0.13413789336073048,-0.24504648729954207,0.0,465.0511579299253,463.92661281898773,461.2770617141472,462.27895657440695
2.640000000000002,3.8441455021280095,1.935422061195863,16.46745827581234,0.2233766527746548,5.868350896090302,0.0,4.984504342202547,2.5445449386082823,3.66857994218103,0.1530753771972813,-0.22181757926511964,0.0,456.3310505861835,458.12749487658874,457.3639198179745,458.88766926579933
2.700000000000002,4.152616313250295,2.0929048938595383,16.6914407405675,0.23252830605541863,5.8546299334949925,0.0,5.298483144016374,2.7053219127100525,3.795241473317731,0.15141020275432246,-0.2481623254692006,0.0,501.29160165561836,499.32673791609346,498.94172317613925,498.8392678829656
2.760000000000002,4.477638830314109,2.2588964252245995,16.917439807365216,0.24140913244810314,5.839228116708876,0.0,5.536364299631655,2.8281072536538026,3.736816459912588,0.1401789065733492,-0.2850512596759915,0.0,444.6224948658033,441.52041424812415,442.20554560404383,441.299814754709
2.820000000000002,4.817170595446623,2.4323596571541697,17.13981868356157,0.24984655895433328,5.8219838686004515,0.0,5.782244048386701,2.9542686124007362,3.674410191963392,0.14149799043753739,-0.2925683762476931,0.0,444.3663995465118,443.66554708981477,444.2592806295941,444.3858369575182
2.880000000000002,5.172500766849006,2.613875619043748,17.359845465266655,0.25805972718869263,5.803901825986651,0.0,6.062944319606398,3.0964499847137623,3.6579477102841906,0.12555659836233368,-0.3315786054706223,0.0,465.69127777357204,462.53781973940886,464.6085938866562,463.3731036923313
2.940000000000002,5.545152158650836,2.804094485705601,17.57904487704002,0.2658494476654063,5.783825987943899,0.0,6.3597295773838605,3.24420664921326,3.646539315419106,0.1372291790578677,-0.3414233580603966,0.0,469.69811688798296,468.82513526150876,471.17482865678124,472.09086022495217
3.000000000000002,5.935125363090279,3.002860135041984,17.79593261200566,0.2735928468949025,5.764082617749395,0.0,6.640261546120085,3.3813623322681505,3.581160694977929,0.10293348525277955,-0.31172735230676396,0.0,454.39442214143645,456.6598509006435,458.5666494891479,455.84754102079205
3.0600000000000023,6.339958793449756,3.2088458459035767,18.004954759976176,0.27987551066434335,5.745422290735517,0.0,6.854997569244423,3.4848682063520546,3.385439272568881,0.10804555617125615,-0.3096030603278032,0.0,410.1835068996237,410.2645816070658,410.2540322264763,410.7183698839781
3.1200000000000023,6.760981775956173,3.4225008363985063,18.20709629887637,0.28610447073088263,5.72685077445983,0.0,7.179666146992624,3.6367556672597665,3.3503960612622974,0.09363404715416895,-0.3093705560388497,0.0,474.4042620100148,474.330960790316,475.46183027090143,474.36468879922205
3.1800000000000024,7.198420244733478,3.6437849518682985,18.401832228386777,0.2915800200631793,5.7082640727043525,0.0,7.402318538310218,3.7393270154853355,3.1399743977509242,0.08603137737453116,-0.31060445961568234,0.0,411.6862658846016,411.47066282191014,412.40898578297725,411.74438044435334
3.2400000000000024,7.650787068090432,3.8718423822995742,18.585871399348225,0.2985108893616708,5.689452198726494,0.0,7.677110037745892,3.8624325722764423,2.993171338569803,0.1452365852261411,-0.32012253219892184,0.0,440.5314691440964,439.64172361256504,438.3582600484918,443.2624212918192
3.3000000000000025,8.11960451407447,4.107204417929724,18.76059112864913,0.3069682236514737,5.6699369187740025,0.0,7.950631633719746,3.9829167873953204,2.829255132708058,0.13062593038760675,-0.3382117518444843,0.0,438.3198885305435,436.70244091288424,438.673722704737,437.4770699377994
3.3600000000000025,8.604902468451838,4.349763744825407,18.925115378912377,0.31468876035588433,5.65009698352155,0.0,8.22642914703211,4.102234623070176,2.653299943902797,0.124462778598885,-0.3187627150502648,0.0,436.21979413082545,437.7266730501514,437.7696964928538,437.27179698644863
3.4200000000000026,9.110082178634036,4.600814571798469,19.082948224265373,0.32218943307691994,5.632004445358568,0.0,8.612825283077129,4.265682474335053,2.605004047346273,0.12608504959797948,-0.27981250539027747,0.0,490.2649612264885,493.06595871662387,492.5322257477495,492.6647509509631
3.4800000000000026,9.634335299125686,4.859893654010785,19.232292357561864,0.32993136512998955,5.615427226973594,0.0,8.862519058109632,4.370186828170797,2.372110557009948,0.13435124234017462,-0.27004623889480495,0.0,423.5529386179629,424.3109970768085,423.53642936755705,424.2631022394809
3.5400000000000027,10.175827936296978,5.126131653009545,19.37009776979725,0.3377277564130283,5.5995378915400025,0.0,9.187055604911187,4.50413018474052,2.2195559868677206,0.1192197453675854,-0.25603216420448116,0.0,461.69567332286533,462.7324576117091,461.34799517732915,460.1659748017323
